video_id,channel_id,video_title,channel_title,category_name,live_upcoming_none,view_count,like_count,dislike_count,comment_count,published_at,tags,duration,definition,caption,thumbnail,url
lJcjFGt9eQM,UCXIJgqnII2ZOINSWNOGFThA,coronavirus pandemic questions answered  part ,Fox News,News & Politics,none,186373,2430,0,907,2020-03-16T18:00:09Z,"Fox News Channel,Fox news,News,FNC,outnumbered overtime,harris faulkner,harris faulkner fox news,dr siegel,coronavirus,coronavirus questions,self quarantine,coronavirus news,coronavirus updates,trump,donald trump,president trump,trump coronavirus,trump coronavirus task force,coronavirus task force,health,health crisis,public health crisis,us public health crisis,fox news coronavirus,how to avoid coronavirus,corona virus,response to coronavirus",PT9M49S,hd,True,https://i.ytimg.com/vi/lJcjFGt9eQM/default.jpg,https://www.youtube.com/watch?v=lJcjFGt9eQM
76J7SqZXG1g,UCXIJgqnII2ZOINSWNOGFThA,coronavirus pandemic questions answered  part ,Fox News,News & Politics,none,30984,403,0,123,2020-03-16T18:22:44Z,"Fox News Channel,Fox News,News,FNC,harris faulkner,harris faulkner fox news,outnumbered overtime,coronavirus pandemic,bill hemmer,bill hemmer fox news,coronavirus,corona virus,us coronavirus,coronavirus outbreak,coronavirus in the us,trump,trump coronavirus,pandemic,trump coronavirus task force,coronavirus task force,coronavirus response,us coronavirus response,coronavirus news,coronavirus updates",PT7M42S,hd,True,https://i.ytimg.com/vi/76J7SqZXG1g/default.jpg,https://www.youtube.com/watch?v=76J7SqZXG1g
zwX5z_BvaN4,UCXIJgqnII2ZOINSWNOGFThA,coronavirus pandemic questions answered  part ,Fox News,News & Politics,none,43328,635,0,178,2020-03-16T18:12:18Z,"Fox News Channel,Fox News,News,FNC,outnumbered overtime,harris faulkner,harris faulkner fox news,harris faulkner outnumbered overtime,dr siegel,mark seigel,dr mark seigel fox news,coronavirus,corona virus,us coronavirus,coronavirus outbreak,coronavirus pandemic,coronavirus in the us,trump,trump coronavirus,trump coronavirus task force,coronavirus task force,coronavirus response,us coronavirus response,coronavirus news,coronavirus updates",PT7M33S,hd,True,https://i.ytimg.com/vi/zwX5z_BvaN4/default.jpg,https://www.youtube.com/watch?v=zwX5z_BvaN4
xhpqX1NbusQ,UCXIJgqnII2ZOINSWNOGFThA,coronavirus pandemic questions answered  part ,Fox News,News & Politics,none,39565,499,0,280,2020-03-16T18:25:52Z,"Fox News Channel,Fox News,News,FNC,harris faulkner,harris faulkner fox news,outnumbered overtime,coronavirus,corona virus,us coronavirus,coronavirus outbreak,coronavirus pandemic,coronavirus in the us,trump,trump coronavirus,trump coronavirus task force,coronavirus task force,coronavirus response,us coronavirus response,coronavirus news,coronavirus updates,pandemic",PT5M50S,hd,True,https://i.ytimg.com/vi/xhpqX1NbusQ/default.jpg,https://www.youtube.com/watch?v=xhpqX1NbusQ
0pkwjVhq230,UCXIJgqnII2ZOINSWNOGFThA,coronavirus pandemic questions answered  part ,Fox News,News & Politics,none,45038,416,0,123,2020-03-16T18:18:47Z,"Fox News Channel,Fox News,News,FNC,harris faulkner,harris faulkner fox news,diamond princess,cruise ship,diamond princess passenger,diamond princess cruise ship,coronavirus,corona virus,us coronavirus,coronavirus outbreak,coronavirus pandemic,coronavirus in the us,trump,trump coronavirus,trump coronavirus task force,coronavirus task force,coronavirus response,us coronavirus response,coronavirus news,coronavirus updates,pandemic",PT4M11S,hd,True,https://i.ytimg.com/vi/0pkwjVhq230/default.jpg,https://www.youtube.com/watch?v=0pkwjVhq230
6G_-qe0iMBs,UCXIJgqnII2ZOINSWNOGFThA,coronavirus pandemic questions answered  part ,Fox News,News & Politics,none,41548,394,0,169,2020-03-16T18:24:00Z,"Fox News Channel,Fox News,News,FNC,harris faulkner,harris faulkner fox news,outnumbered overtime,coronavirus,corona virus,us coronavirus,coronavirus outbreak,coronavirus pandemic,coronavirus in the us,trump,trump coronavirus,trump coronavirus task force,coronavirus task force,coronavirus response,us coronavirus response,coronavirus news,coronavirus updates,pandemic",PT4M21S,hd,True,https://i.ytimg.com/vi/6G_-qe0iMBs/default.jpg,https://www.youtube.com/watch?v=6G_-qe0iMBs
6g4LpUAjhN0,UCXIJgqnII2ZOINSWNOGFThA,miami marlins coronavirus outbreak causes mlb to postpone games,Fox News,News & Politics,none,35542,219,0,399,2020-07-27T18:33:53Z,"Fox News Channel,Fox News,News,media,sports,Miami Marlins,Derek Jeter,mlb,miami marlins coronavirus,Coronavirus,Coronavirus treatment,coronavirus bill,public health,public health crisis,covid 19,coronavirus cases,us health,global health,coronavirus pandemic,coronavirus quarantine,social distancing,coronavirus relief bill,coronavirus peak,coronavirus vaccine,vaccines,medical supplies,Marlins Phillies,MLB opener,MLB coronavirus",PT1M31S,hd,False,https://i.ytimg.com/vi/6g4LpUAjhN0/default.jpg,https://www.youtube.com/watch?v=6g4LpUAjhN0
Pevfw17JS6k,UCXIJgqnII2ZOINSWNOGFThA,gutfeld on promising new treatments on the coronavirus,Fox News,News & Politics,none,152542,3261,0,1004,2020-03-23T23:01:39Z,"The Five,The Five Greg Gutfeld,Greg Gutfeld,Gutfeld,Greg Gutfeld Monologue,Gutfeld Monologue,Gutfeld Tonight,Greg Gutfeld Monologue tonight,Greg Gutfeld reacts,juan williams,dana perrino,dagen mcdowell,jesse watters,Greg Gutfeld china,greg gutfeld medicine,coronavirus,the five coronavirus,fnc,fox news,fox news channel,fox news media,fox news network,malaria drug,hydroxychloroquine,coronavirus hydroxychloroquine,covid-19,covid-19 treatment,new york",PT7M45S,hd,True,https://i.ytimg.com/vi/Pevfw17JS6k/default.jpg,https://www.youtube.com/watch?v=Pevfw17JS6k
d1eEWihvwpQ,UCXIJgqnII2ZOINSWNOGFThA,who declares coronavirus outbreak a pandemic,Fox News,News & Politics,none,464904,3656,0,1923,2020-03-11T16:50:56Z,"fox news alert,breaking news,fox,news,fox news channel,corona,corona virus,virus,coronavirus,pandemic,WHO,world health,world health organization,breaking,health,coronavirus pandemic,covid,covid 19,covid19,coronavirus news",PT51S,hd,True,https://i.ytimg.com/vi/d1eEWihvwpQ/default.jpg,https://www.youtube.com/watch?v=d1eEWihvwpQ
byWnECUo1uw,UCXIJgqnII2ZOINSWNOGFThA,dr fauci takes questions from the press around coronavirus procedures,Fox News,News & Politics,none,44067,693,0,197,2020-03-12T21:56:55Z,"Dr. Fauci,ANthony Fauci live,Dr. Fauci Live,Dr Fauci Press conference,dr fauci coronavirus live,coronavirus,coronavirus vaccine,fnc,fox news,fox news channel,fox news network,fox news live,coronavirus press conference live,fox news dr. fauci,fox news coronavirus,coronavirus outbreak,stock market,virus protection",PT5M27S,hd,False,https://i.ytimg.com/vi/byWnECUo1uw/default.jpg,https://www.youtube.com/watch?v=byWnECUo1uw
cQm7T94FuE4,UCXIJgqnII2ZOINSWNOGFThA,study gilead drug remdesivir sped coronavirus recovery time by ,Fox News,News & Politics,none,47375,853,0,462,2020-04-30T20:46:09Z,"health,remdesivir,remdesivir cost per pill,remdesivir cost,siegel,dr. marc siegel,marc siegel,dr. siegel,marc siegel remdesivir,remdesivir coronavirus treatment,coronavirus treatments,gilead,gilead remdesivir,who makes remdesivir,gilead sciences drug coronavirus,fox news,fox news channel,fox news media,fox news network,coronavirus,coronavirus pandemic,covid-19,coronavirus updates,remdesivir trump,bill hemmer,bill hemmer reports,bill hemmer siegel,fnc",PT4M10S,hd,True,https://i.ytimg.com/vi/cQm7T94FuE4/default.jpg,https://www.youtube.com/watch?v=cQm7T94FuE4
vjg3FW7YVFI,UCXIJgqnII2ZOINSWNOGFThA,whos most at risk for coronavirus  psa,Fox News,News & Politics,none,44049,564,0,306,2020-03-24T14:31:25Z,"Fox News Channel,FNC,Fox News,News,Latest News,coronavirus,covid19,covid-19,covid 19,CDC,centers for disease control and prevention,corona virus,public health,infectious disease,coronavirus news,coronavirus symptoms",PT1M1S,hd,False,https://i.ytimg.com/vi/vjg3FW7YVFI/default.jpg,https://www.youtube.com/watch?v=vjg3FW7YVFI
ZVv2R9MbI9s,UCXIJgqnII2ZOINSWNOGFThA,medical experts answer viewers coronavirus questions on fox news  night,Fox News,News & Politics,none,46927,642,0,355,2020-03-19T05:02:23Z,"special,fox news @ night,health,Coronavirus,wuhan coronavirus,wuhan china,Coronavirus treatment,Coronavirus china,coronavirus bill,public health,public health crisis,covid 19,coronavirus cases,us health,global health,coronavirus pandemic,China,Chinese government,coronavirus quarantine,virus,viral disease,diseases,social distancing,white house,Fox News Channel,Fox News",PT9M,hd,True,https://i.ytimg.com/vi/ZVv2R9MbI9s/default.jpg,https://www.youtube.com/watch?v=ZVv2R9MbI9s
XI7cIQ-mY3E,UCXIJgqnII2ZOINSWNOGFThA,gutfeld coronavirus and the war of perspectives,Fox News,News & Politics,none,922398,16177,0,3304,2020-03-15T13:25:00Z,"Fox News Channel,Fox News,News,opinion,The Greg Gutfeld Show,Greg Gutfeld,social distancing,covid 19,US coronavirus,Coronavirus,wuhan coronavirus,Coronavirus treatment,public health,public health crisis,coronavirus cases,coronavirus pandemic,coronavirus quarantine,virus,viral disease,diseases,wuhan china,Coronavirus china,coronavirus bill,us health,global health,China,Chinese government",PT15M39S,hd,True,https://i.ytimg.com/vi/XI7cIQ-mY3E/default.jpg,https://www.youtube.com/watch?v=XI7cIQ-mY3E
-r6mUnerPtc,UCXIJgqnII2ZOINSWNOGFThA,barstool sports founder on making the most of coronavirus quarantine,Fox News,News & Politics,none,75784,1147,0,122,2020-03-26T01:40:39Z,"Dave Portnoy,El Presidente,Barstool Sports,barstool sports founder,dave portnoy barstool sports,barstool sports pizza,dave portnoy pizza,dave portnoy coronavirus,tucker carlson dave portnoy,barstool,portnoy,dave portnoy purple pants,coronavirus,coronavirus pandemic,self isolation,quarantine,fnc,fox news,fox news channel,fox news network,carlson,tucker,tucker carlson,tucker carlson tonight,tucker reacts,tucker tonight,stooly,barstool sports investigates",PT4M2S,hd,True,https://i.ytimg.com/vi/-r6mUnerPtc/default.jpg,https://www.youtube.com/watch?v=-r6mUnerPtc
24eJqiOufNA,UCXIJgqnII2ZOINSWNOGFThA,gutfeld where were the media warnings back when coronavirus pandemic started,Fox News,News & Politics,none,866346,23974,0,4554,2020-05-17T14:30:00Z,"Fox News Channel,Fox News,News,opinion,Greg Gutfeld,The Greg Gutfeld Show,Mainstream media,coronavirus,media coverage,coronavirus coverage,Coronavirus,Coronavirus treatment,Coronavirus china,coronavirus bill,public health,public health crisis,covid 19,coronavirus cases,us health,global health,coronavirus pandemic,coronavirus quarantine,diseases,social distancing,coronavirus relief bill,coronavirus peak,coronavirus vaccine,vaccines,medical supplies",PT13M54S,hd,True,https://i.ytimg.com/vi/24eJqiOufNA/default.jpg,https://www.youtube.com/watch?v=24eJqiOufNA
DUcn_m9FQaY,UCXIJgqnII2ZOINSWNOGFThA,ingraham day  of the national coronavirus shutdown,Fox News,News & Politics,none,216799,4692,0,1875,2020-03-27T04:00:02Z,"coronavirus,coronavirus pandemic,laura ingraham coronavirus,america shutdown,stock market,coronavirus unemployment,unemployed americans,covid-19,coronavirus response,fnc,fox news,fox news channel,fox news media,fox news network,fox news ingraham angle,ingraham,ingraham angle,ingraham angle monologue,ingraham angle tonight,ingraham tonight,laura ingraham,laura ingraham angle,laura ingraham monologue,laura ingraham tonight,thats the angle,the angle",PT7M49S,hd,True,https://i.ytimg.com/vi/DUcn_m9FQaY/default.jpg,https://www.youtube.com/watch?v=DUcn_m9FQaY
1my36mbUFLM,UCXIJgqnII2ZOINSWNOGFThA,the queen addresses the uk on coronavirus,Fox News,News & Politics,none,222500,4661,0,1246,2020-04-05T19:08:24Z,"Fox News Channel,FNC,Fox News,News,Latest News,Top stories,The Queen,Fox News live stream,Queen Elizabeth II,Queen Elizabeth live,Queen Elizabeth address,United Kingdom,Britian,UK,coronavirus UK,Queen Elizabeth coronavirus address,Coronavirus,Coronavirus treatment,public health,public health crisis,covid 19,coronavirus cases,global health,social distancing,virus,coronavirus quarantine,Royal family,Queen Elizabeth UK coronavirus",PT3M35S,hd,False,https://i.ytimg.com/vi/1my36mbUFLM/default.jpg,https://www.youtube.com/watch?v=1my36mbUFLM
ob5_NvJz1io,UCXIJgqnII2ZOINSWNOGFThA,trump to declare national emergency amid coronavirus pandemic,Fox News,News & Politics,none,797042,6991,0,3475,2020-03-13T16:21:58Z,"Trump,President Trump,Donald Trump,Potus,President,White House,White House news,Trump news,us news,breaking news,donald trump,coronavirus update,fox news,fox news channel,coronavirus news,trump coronavirus,corona virus,trump on coronavirus,president trump coronavirus,trump coronavirus speech,covid-19 containment,coronavirus latest news,white house today,john roberts,harris faulkner,fox,news,outnumbered,trump news,trump today",PT3M19S,hd,True,https://i.ytimg.com/vi/ob5_NvJz1io/default.jpg,https://www.youtube.com/watch?v=ob5_NvJz1io
jXHikITwlng,UCXIJgqnII2ZOINSWNOGFThA,bill gates on his  virus warning efforts to fight coronavirus pandemic,Fox News,News & Politics,none,890873,8145,0,12106,2020-04-05T18:50:02Z,"Fox News Channel,Fox News,News,fox news sunday,health,tech,Fox News Sunday,Chris Wallce,Bill Gates,Bill and Melinda Gates,Coronavirus,wuhan coronavirus,wuhan china,Coronavirus treatment,Coronavirus china,coronavirus bill,public health,public health crisis,covid 19,coronavirus cases,us health,global health,coronavirus pandemic,China,Chinese government,coronavirus quarantine,virus,social distancing,white house,coronavirus relief bill",PT12M29S,hd,True,https://i.ytimg.com/vi/jXHikITwlng/default.jpg,https://www.youtube.com/watch?v=jXHikITwlng
DZLQRA5XwPY,UCXIJgqnII2ZOINSWNOGFThA,gun sales skyrocket during coronavirus pandemic,Fox News,News & Politics,none,119740,2206,0,1158,2020-03-18T23:10:00Z,"Gun sales,coronavirus,coronavirus gun sales,gun sale spikes,ammunition sales,coronavirus ammunition sales,coronavirus gun sale spike,safe gun rights,second ammendment,ammunition shortage,William La Jeunesse,fox news coronavirus,fox news coronavirus coverage,looting,marshal law,fnc,fox news,fox news channel,fox news media,fox news network,coronavirus guns,coronavirus outbreak,coronavirus news,pandemic,pandemic fear,coronavirus fear",PT2M3S,hd,True,https://i.ytimg.com/vi/DZLQRA5XwPY/default.jpg,https://www.youtube.com/watch?v=DZLQRA5XwPY
hIpCSt6NUJg,UCXIJgqnII2ZOINSWNOGFThA,ingraham what we still dont know about coronavirus pandemic,Fox News,News & Politics,none,289346,6326,0,1879,2020-03-18T03:40:19Z,"Fox News Channel,Fox News,News,opinion,the ingraham angle,ingraham angle,laura ingraham,ingraham,ingraham monologue,laura ingraham monologue,laura ingraham angle,ingraham the angle,china,china virus,wuhan,wuhan virus,coronavirus,fox news coronavirus,coronavirus pandemic,pandemic,covid-19,covid 19,coronavirus in the us,us coronavirus,coronavirus facts,covid-19 facts,coronavirus testing,coronavirus outbreak,corona virus,coronavirus response",PT8M9S,hd,True,https://i.ytimg.com/vi/hIpCSt6NUJg/default.jpg,https://www.youtube.com/watch?v=hIpCSt6NUJg
rLezK6SQNNk,UCXIJgqnII2ZOINSWNOGFThA,ingraham persistence not politics during the coronavirus crisis,Fox News,News & Politics,none,149161,2958,0,633,2020-03-20T03:30:05Z,"coronavirus,coronavirus outbreak,covid-19,anthony fauci,fox news,fox news channel,fox news media,fox news network,fox news ingraham angle,ingraham,ingraham angle,ingraham angle monologue,ingraham angle tonight,ingraham tonight,laura ingraham,laura ingraham angle,laura ingraham monologue,laura ingraham tonight,thats the angle,the angle,the ingraham angle,trump coronavirus,hydroxychloroquine,chloroquine,hydroxychloroquine coronavirus,coronavirus pandemic",PT6M7S,hd,True,https://i.ytimg.com/vi/rLezK6SQNNk/default.jpg,https://www.youtube.com/watch?v=rLezK6SQNNk
H9N9M9IjXD0,UCXIJgqnII2ZOINSWNOGFThA,klobucher reacts to trumps handling of the coronavirus pandemic,Fox News,News & Politics,none,159490,997,0,4149,2020-10-04T20:00:02Z,"Fox News Channel,Fox News,News,health,politics,Fox News Sunday,Amy Klobuchar,Chris Wallace,Coronavirus,Coronavirus treatment,coronavirus bill,public health,public health crisis,covid 19,coronavirus cases,us health,global health,coronavirus pandemic,coronavirus quarantine,social distancing,coronavirus relief bill,coronavirus peak,coronavirus vaccine,vaccines,medical supplies",PT9M45S,hd,True,https://i.ytimg.com/vi/H9N9M9IjXD0/default.jpg,https://www.youtube.com/watch?v=H9N9M9IjXD0
5GLwsH8EwgA,UCXIJgqnII2ZOINSWNOGFThA,dr phils grim warning about mental health risks amid coronavirus,Fox News,News & Politics,none,819516,13113,0,6113,2020-04-17T03:30:11Z,"Dr. phil,dr phil,dr. phil mcgraw,phil mcgraw,laura ingraham phil mcgraw,laura ingraham dr phil,dr. phil show,mental health,coronavirus mental health,zoom,zoom school,fox news ingraham angle,ingraham,ingraham angle,ingraham angle tonight,laura ingraham,laura ingraham angle,laura ingraham tonight,the ingraham angle,laura ingraham exclusive,fnc,fox news,fox news channel,fox news media,coronavirus,coronavirus pandemic,pandemic",PT9M17S,hd,True,https://i.ytimg.com/vi/5GLwsH8EwgA/default.jpg,https://www.youtube.com/watch?v=5GLwsH8EwgA
Oei9_SRfaSw,UCXIJgqnII2ZOINSWNOGFThA,secretary ben carson on efforts to slow the coronavirus pandemic,Fox News,News & Politics,none,174517,2929,0,1000,2020-03-22T01:26:44Z,"politics,Fox News Channel,Fox News,HUD Secretary,Ben Carson,Trump administration,Coronavirus,wuhan coronavirus,wuhan china,Coronavirus treatment,Coronavirus china,coronavirus bill,public health,public health crisis,covid 19,coronavirus cases,us health,global health,coronavirus pandemic,China,Chinese government,coronavirus quarantine,virus,viral disease,diseases,social distancing,white house,coronavirus relief bill",PT5M33S,hd,True,https://i.ytimg.com/vi/Oei9_SRfaSw/default.jpg,https://www.youtube.com/watch?v=Oei9_SRfaSw
PvktE4u_E8Q,UCXIJgqnII2ZOINSWNOGFThA,gutfeld on the media and democrats on the coronavirus,Fox News,News & Politics,none,274306,7756,0,2082,2020-03-09T21:36:41Z,"The Five,The Five Today,Greg Gutfeld,Greg Gutfeld Monologue,Monologue,Gutfeld Monologue,Gutfeld Coronavirus monologue,Greg Gutfeld reacts to coronavirus,Greg Gutfeld The Five,The Five Greg Gutfeld monologue,Dana perino,juan williams,jesse watters,coronavirus,fox news the five,katie pavlich,fnc,fox news,fox news channel,fox news media,fox news network,coronavirus outbreak,2020 democrats,president trump,trump coronavirus response,jesse watters reacts",PT11M9S,hd,True,https://i.ytimg.com/vi/PvktE4u_E8Q/default.jpg,https://www.youtube.com/watch?v=PvktE4u_E8Q
EZ2TPymcdL4,UCXIJgqnII2ZOINSWNOGFThA,trump says us is on wartime footing in battle against coronavirus pandemic,Fox News,News & Politics,none,212865,2448,0,1466,2020-03-18T22:29:03Z,"President Trump,Donald Trump,Donald Trump coronavirus,coronavirus outbreak,coronavirus,coronavirus pandemic,trump press conference,coronavirus task force,trump coronavirus task force,mike pence,vice president mike pence,pence,trump,john roberts,fnc,fox news,fox news channel,fox news media,fox news network,coronavirus update,pandemic,public health,trump coronavirus,coronavirus us,us coronavirus,stock market news,covid-19 us",PT3M37S,hd,True,https://i.ytimg.com/vi/EZ2TPymcdL4/default.jpg,https://www.youtube.com/watch?v=EZ2TPymcdL4
LmNOVFozyjo,UCXIJgqnII2ZOINSWNOGFThA,how are big cities and large states handling the coronavirus outbreak,Fox News,News & Politics,none,112332,1227,0,437,2020-03-13T03:27:49Z,"politics,fox news @ night,personality,health|infectious_disease,health|infectious_disease|coronavirus,health,politics|state_local,primary_us,health|infectious_disease|outbreaks,personality|shannon_bream,on_air,on_air|fox_news_@night",PT6M28S,hd,True,https://i.ytimg.com/vi/LmNOVFozyjo/default.jpg,https://www.youtube.com/watch?v=LmNOVFozyjo
aSBWlKC7reM,UCXIJgqnII2ZOINSWNOGFThA,hhs sec azar provides an update on the coronavirus outbreak,Fox News,News & Politics,none,84325,1295,0,804,2020-03-09T15:38:11Z,"america's newsroom,health,health news,covid,covid 19,covid19,corona,coronavirus,coronavirus update",PT10M,hd,True,https://i.ytimg.com/vi/aSBWlKC7reM/default.jpg,https://www.youtube.com/watch?v=aSBWlKC7reM
3ebpS88BAwA,UCXIJgqnII2ZOINSWNOGFThA,steve hilton on the longterm consequences of coronavirus,Fox News,News & Politics,none,33011,861,0,308,2020-04-06T13:10:44Z,"Fox News Channel,Fox News,News,opinion,the next revolution,steve hilton,steve hilton monologue,steve hilton fox news,steve hilton the next revolution,steve hilton fox news monologue,coronavirus,us coronavirus,coronavirus relief,coronavirus response,covid-19,us businesses,coronavirus in the us,charlie kirk,charlie kirk fox news,economy,us economy,trump economy,coronavirus pandemic,stock market,coronavirus outbreak,coronavirus news,public health crisis",PT4M6S,hd,True,https://i.ytimg.com/vi/3ebpS88BAwA/default.jpg,https://www.youtube.com/watch?v=3ebpS88BAwA
qTJeHfqP36E,UCXIJgqnII2ZOINSWNOGFThA,pentagon officials hold press briefing on coronavirus,Fox News,News & Politics,none,204939,1491,0,467,2020-03-25T14:04:17Z,"fnc,fox news,fox news channel,fox news media,fox news network,Fox news live,pentagon,pentagon live stream,live stream fox news,pentagon live,coronavirus press conference,coronavirus press conference live,pentagon coronavirus press conference",PT51M42S,hd,False,https://i.ytimg.com/vi/qTJeHfqP36E/default.jpg,https://www.youtube.com/watch?v=qTJeHfqP36E
DXBIQbJbZVw,UCXIJgqnII2ZOINSWNOGFThA,siegel slowing the spread of coronavirus,Fox News,News & Politics,none,46390,1508,0,564,2020-03-30T13:20:14Z,"Fox News Channel,Fox News,News,health,the next revolution,steve hilton,steve hilton the next revolution,marc siegel,marc siegel fox news,public health,public health crisis,us health crisis,coronavirus,coronavirus testing,us coronavirus,covid 19,latest coronavirus news,coronavirus pandemic,quarantine,stop the spread,coronavirus restrictions,coronavirus test,flatten the curve,coronavirus update,coronavirus outbreak,coronavirus news,covid-19 outbreak",PT5M2S,hd,True,https://i.ytimg.com/vi/DXBIQbJbZVw/default.jpg,https://www.youtube.com/watch?v=DXBIQbJbZVw
G6HbxcCb-7g,UCXIJgqnII2ZOINSWNOGFThA,trump declares national emergency over coronavirus,Fox News,News & Politics,none,1870478,21056,0,4561,2020-03-13T20:56:58Z,"Trump,President Trump,Donald Trump,Potus,President,White House,White House news,Trump news,Fox news live,fox news live stream,live stream,fox live,Live updates,live video,Live news,fox live stream,trump remarks,trump remarks live,trump speech,Trump speech live,trump live,trump news,trump today,White House Live,White House Today,White House News,trump press conference,trump news conference,coronavirus,trump coronavirus,bolsonaro",PT1H12M37S,hd,False,https://i.ytimg.com/vi/G6HbxcCb-7g/default.jpg,https://www.youtube.com/watch?v=G6HbxcCb-7g
_FUiPbzoGSQ,UCXIJgqnII2ZOINSWNOGFThA,ben carson on coronavirus pandemic we cant operate out of hysteria,Fox News,News & Politics,none,247544,4971,0,1469,2020-04-10T00:14:46Z,"health,ben carson,ben carson HUD,carson,Ben Carson fox news,HUD secretary,ben carsn coronavirus,coronavirus economy,american economy,americans woried about economy,health disparities,minority health disparities,coronavirus models,the story,the story martha maccallum,martha maccallum,maccallum,ben carson maccallum,coronavirus,coronavirus outbreak,coronavirus pandemic,covid-19,fox news,fox news channel,fox news media,fox news network,covid-19 pandemic",PT6M36S,hd,True,https://i.ytimg.com/vi/_FUiPbzoGSQ/default.jpg,https://www.youtube.com/watch?v=_FUiPbzoGSQ
-r_C-QsWEak,UCXIJgqnII2ZOINSWNOGFThA,fauci redfield testify before house on coronavirus crisis,Fox News,News & Politics,none,165384,1309,0,606,2020-07-31T17:40:32Z,"Fox News,Fox News Channel,Fox News Channel Live,Fox News Live,House eharing,fox news house hearing,fox news house coronavirus hearing,dr. fauci live,fauci testify,anthony fauci,dr. anthony fauci,fox news fauci testify live,robert redfield,fox news robert redfield live,House Select Subcommittee on the Coronavirus Crisis,live,live stream,fox news house democrats,fox news house republicans",PT3H47M54S,hd,True,https://i.ytimg.com/vi/-r_C-QsWEak/default.jpg,https://www.youtube.com/watch?v=-r_C-QsWEak
EjQ2Go1z7xw,UCXIJgqnII2ZOINSWNOGFThA,graham on stopping coronavirus were going to bomb the hell out of it,Fox News,News & Politics,none,109076,2105,0,702,2020-03-20T03:00:04Z,"Politico,Lindsey Graham,Senator Lindsey Graham,Lindsey Graham coronavirus bill,EB-5 visa,coronavirus outbreak,coronavirus update,coronavirus news,white house,coronavirus symptoms,national emergency,coronavirus pandemic,graham,eb-5 visa program,coronavirus bill,hannity,sean hannity,sean hannity show,hannity graham,lindsey graham president trump,fnc,fox news,fox news channel,fox news media,fox news network",PT4M46S,hd,True,https://i.ytimg.com/vi/EjQ2Go1z7xw/default.jpg,https://www.youtube.com/watch?v=EjQ2Go1z7xw
dN-xosv9pOk,UCXIJgqnII2ZOINSWNOGFThA,dr fauci on hopeful medical advances current coronavirus response,Fox News,News & Politics,none,307046,3097,0,1255,2020-03-20T20:05:20Z,"Anthony Fauci,Dr. Fauci,Dr. Anthony Fauci,Cronavirus response,coronavirus outbreak,bill hemmer reports,bill hemmer,bill hemmer fox news,pandemic,coronavirus pandemic,italy coronavirus,china coronavirus,nursing homes,health,US news,fnc,fox news,fox news channel,fox news media,fox news network,coronavirus update,coronavirus news,covid 19,corona virus,public health,dr anthony fauci,global shut down,california,shelter in place",PT10M29S,hd,True,https://i.ytimg.com/vi/dN-xosv9pOk/default.jpg,https://www.youtube.com/watch?v=dN-xosv9pOk
ebH3NDpXoVs,UCXIJgqnII2ZOINSWNOGFThA,religious leaders emphasize importance of faith during coronavirus pandemic,Fox News,News & Politics,none,21232,413,0,383,2020-04-12T15:48:04Z,"health,faith,easter sunday,easter,easter service,easter resurrection,rabbi,priest,priest and rabbi,faith during coronavirus,coronavirus easter,father dave dwyer,dave dwyer,rabbi evan moffic,evan moffic,coronavirus religious services,religious freedom,coronavirus,coronavirus outbreak,coronavirus pandemic,coronavirus presser,coronavirus updates,covid-19,covid-19 pandemic,outbreak,pandemic,fnc,fox news,fox news channel,fox news media,fox news network",PT11M9S,hd,True,https://i.ytimg.com/vi/ebH3NDpXoVs/default.jpg,https://www.youtube.com/watch?v=ebH3NDpXoVs
h25aDe9Lvgs,UCXIJgqnII2ZOINSWNOGFThA,what happens if the homeless population gets infected with coronavirus,Fox News,News & Politics,none,406680,9120,0,2821,2020-03-14T01:36:18Z,"health,homeless crisis,tuker carlson,tucker,carlson,tucker tonight,tucker carlson tonight,jason rantz,homelessness,homeless,coronavirus,coronavirus homeless crisis,california homeless crisis,california homeless coronavirus,homeless camp,covid-19,coronavirus test kits,state of emergency,pandemic,coronavirus pandemic,fnc,fox news,fox news channel,fox news media,fox news network,coronavirus symptoms,coronavirus news,coronavirus outbreak",PT3M,hd,True,https://i.ytimg.com/vi/h25aDe9Lvgs/default.jpg,https://www.youtube.com/watch?v=h25aDe9Lvgs
2gBEJOZANDA,UCXIJgqnII2ZOINSWNOGFThA,growing concerns over coronavirus,Fox News,News & Politics,none,105518,2647,0,894,2020-03-23T13:10:00Z,"Fox News Channel,Fox News,News,the next revolution,steve hilton,steve hilton the next revolution,steve hilton fox news,charlie kirk,charlie kirk fox news,lisa boothe,lisa boothe fox news,sara carter,sara carter fox news,economy,us economy,trump economy,coronavirus,quarantine,coronavirus quarantine,self isolation,public health,public health crisis,coronavirus outbreak,us coronavirus,flatten the curve,donald trump,president trump,trump coronavirus",PT3M13S,hd,True,https://i.ytimg.com/vi/2gBEJOZANDA/default.jpg,https://www.youtube.com/watch?v=2gBEJOZANDA
